product_id;product_name;product_class_id;product_category;product_subcategory;product_department;product_family
1378;Hilltop Childrens Cold Remedy;75;Cold Remedies;Cold Remedies;Health and Hygiene;Non-Consumable
1379;Hilltop Laundry Detergent;74;Bathroom Products;Mouthwash;Health and Hygiene;Non-Consumable
1380;Hilltop Mint Mouthwash;74;Bathroom Products;Mouthwash;Health and Hygiene;Non-Consumable
1381;Sunset 60 Watt Lightbulb;80;Electrical;Lightbulbs;Household;Non-Consumable
1382;Sunset Plastic Forks;56;Plastic Products;Plastic Utensils;Household;Non-Consumable
1383;Sunset Plastic Spoons;56;Plastic Products;Plastic Utensils;Household;Non-Consumable
1384;Sunset Plastic Knives;56;Plastic Products;Plastic Utensils;Household;Non-Consumable
1385;Sunset C-Size Batteries;101;Electrical;Batteries;Household;Non-Consumable
1386;Sunset 100 Watt Lightbulb;80;Electrical;Lightbulbs;Household;Non-Consumable
1387;Sunset AAA-Size Batteries;101;Electrical;Batteries;Household;Non-Consumable
1388;Sunset Paper Plates;55;Paper Products;Paper Dishes;Household;Non-Consumable
1389;Sunset Paper Cups;55;Paper Products;Paper Dishes;Household;Non-Consumable
1390;Sunset 75 Watt Lightbulb;80;Electrical;Lightbulbs;Household;Non-Consumable
1391;Sunset Toilet Bowl Cleaner;22;Cleaning Supplies;Cleaners;Household;Non-Consumable
1392;Sunset Counter Cleaner;22;Cleaning Supplies;Cleaners;Household;Non-Consumable
1393;Sunset Glass Cleaner;22;Cleaning Supplies;Cleaners;Household;Non-Consumable
1394;Sunset 25 Watt Lightbulb;80;Electrical;Lightbulbs;Household;Non-Consumable
1395;Sunset AA-Size Batteries;101;Electrical;Batteries;Household;Non-Consumable
1396;Sunset D-Size Batteries;101;Electrical;Batteries;Household;Non-Consumable
1397;Sunset Paper Towels;18;Paper Products;Paper Wipes;Household;Non-Consumable
1398;Sunset Soft Napkins;18;Paper Products;Paper Wipes;Household;Non-Consumable
1399;Sunset Scented Tissue;18;Paper Products;Paper Wipes;Household;Non-Consumable
1400;Sunset Toilet Paper;18;Paper Products;Paper Wipes;Household;Non-Consumable
1401;Sunset Tissues;18;Paper Products;Paper Wipes;Household;Non-Consumable
1481;Fort West Salsa Dip;83;Snack Foods;Dips;Snack Foods;Food
1402;Sunset Scented Toilet Tissue;18;Paper Products;Paper Wipes;Household;Non-Consumable
1403;Sunset Room Freshener;20;Cleaning Supplies;Deodorizers;Household;Non-Consumable
1404;Sunset Frying Pan;40;Kitchen Products;Pots and Pans;Household;Non-Consumable
1405;Sunset Copper Cleaner;87;Kitchen Products;Pot Cleaners;Household;Non-Consumable
1406;Sunset Bees Wax Candles;47;Candles;Candles;Household;Non-Consumable
1407;Sunset Silver Cleaner;87;Kitchen Products;Pot Cleaners;Household;Non-Consumable
1408;Sunset Copper Pot Scrubber;86;Kitchen Products;Pot Scrubbers;Household;Non-Consumable
1409;Sunset Economy Toilet Brush;85;Bathroom Products;Toilet Brushes;Household;Non-Consumable
1410;Sunset Scissors;41;Hardware;Tools;Household;Non-Consumable
1411;Sunset Large Sponge;42;Kitchen Products;Sponges;Household;Non-Consumable
1412;Sunset Screw Driver;41;Hardware;Tools;Household;Non-Consumable
1413;Gerolli Extra Lean Hamburger;65;Meat;Hamburger;Meat;Food
1414;Gerolli Seasoned Hamburger;65;Meat;Hamburger;Meat;Food
1415;Gauss Monthly Sports Magazine;104;Magazines;Sports Magazines;Periodicals;Non-Consumable
1416;Gauss Monthly Auto Magazine;108;Magazines;Auto Magazines;Periodicals;Non-Consumable
1417;Gauss Monthly Computer Magazine;107;Magazines;Computer Magazines;Periodicals;Non-Consumable
1418;Gauss Monthly Home Magazine;105;Magazines;Home Magazines;Periodicals;Non-Consumable
1419;Gauss Monthly Fashion Magazine;106;Magazines;Fashion Magazines;Periodicals;Non-Consumable
1420;Hermanos Summer Squash;61;Vegetables;Fresh Vegetables;Produce;Food
1421;Hermanos Corn on the Cob;61;Vegetables;Fresh Vegetables;Produce;Food
1422;Hermanos Asparagus;61;Vegetables;Fresh Vegetables;Produce;Food
1423;Hermanos Sweet Peas;61;Vegetables;Fresh Vegetables;Produce;Food
1424;Hermanos New Potatos;61;Vegetables;Fresh Vegetables;Produce;Food
1425;Hermanos Beets;61;Vegetables;Fresh Vegetables;Produce;Food
1426;Hermanos Prepared Salad;61;Vegetables;Fresh Vegetables;Produce;Food
1427;Hermanos Onions;61;Vegetables;Fresh Vegetables;Produce;Food
1428;Hermanos Green Pepper;61;Vegetables;Fresh Vegetables;Produce;Food
1429;Hermanos Shitake Mushrooms;61;Vegetables;Fresh Vegetables;Produce;Food
1430;Hermanos Lettuce;61;Vegetables;Fresh Vegetables;Produce;Food
1431;Hermanos Elephant Garlic;61;Vegetables;Fresh Vegetables;Produce;Food
1432;Hermanos Red Pepper;61;Vegetables;Fresh Vegetables;Produce;Food
1433;Hermanos Garlic;61;Vegetables;Fresh Vegetables;Produce;Food
1434;Hermanos Potatos;61;Vegetables;Fresh Vegetables;Produce;Food
1435;Hermanos Cauliflower;61;Vegetables;Fresh Vegetables;Produce;Food
1436;Hermanos Tomatos;61;Vegetables;Fresh Vegetables;Produce;Food
1437;Hermanos Mushrooms;61;Vegetables;Fresh Vegetables;Produce;Food
1438;Hermanos Baby Onion;61;Vegetables;Fresh Vegetables;Produce;Food
1439;Hermanos Dried Mushrooms;61;Vegetables;Fresh Vegetables;Produce;Food
1440;Hermanos Fresh Lima Beans;61;Vegetables;Fresh Vegetables;Produce;Food
1441;Hermanos Squash;61;Vegetables;Fresh Vegetables;Produce;Food
1442;Hermanos Limes;99;Fruit;Fresh Fruit;Produce;Food
1443;Hermanos Firm Tofu;67;Packaged Vegetables;Tofu;Produce;Food
1444;Hermanos Almonds;1;Specialty;Nuts;Produce;Food
1445;Hermanos Macintosh Apples;99;Fruit;Fresh Fruit;Produce;Food
1446;Hermanos Golden Delcious Apples;99;Fruit;Fresh Fruit;Produce;Food
1447;Hermanos Red Delcious Apples;99;Fruit;Fresh Fruit;Produce;Food
1448;Hermanos Lemons;99;Fruit;Fresh Fruit;Produce;Food
1449;Hermanos Fancy Plums;99;Fruit;Fresh Fruit;Produce;Food
1450;Hermanos Plums;99;Fruit;Fresh Fruit;Produce;Food
1451;Hermanos Peaches;99;Fruit;Fresh Fruit;Produce;Food
1452;Hermanos Broccoli;61;Vegetables;Fresh Vegetables;Produce;Food
1453;Hermanos Mandarin Oranges;99;Fruit;Fresh Fruit;Produce;Food
1454;Hermanos Mixed Nuts;1;Specialty;Nuts;Produce;Food
1455;Hermanos Canned Peanuts;1;Specialty;Nuts;Produce;Food
1456;Hermanos Sweet Onion;61;Vegetables;Fresh Vegetables;Produce;Food
1457;Hermanos Cantelope;99;Fruit;Fresh Fruit;Produce;Food
1458;Hermanos Honey Dew;99;Fruit;Fresh Fruit;Produce;Food
1459;Hermanos Fuji Apples;99;Fruit;Fresh Fruit;Produce;Food
1460;Hermanos Walnuts;1;Specialty;Nuts;Produce;Food
1461;Hermanos Oranges;99;Fruit;Fresh Fruit;Produce;Food
1462;Hermanos Tangerines;99;Fruit;Fresh Fruit;Produce;Food
1463;Hermanos Party Nuts;1;Specialty;Nuts;Produce;Food
1464;Amigo Lox;24;Seafood;Fresh Fish;Seafood;Food
1465;Amigo Scallops;2;Seafood;Shellfish;Seafood;Food
1466;Fort West Low Fat Cookies;45;Snack Foods;Cookies;Snack Foods;Food
1467;Fort West BBQ Potato Chips;12;Snack Foods;Chips;Snack Foods;Food
1468;Fort West Corn Chips;12;Snack Foods;Chips;Snack Foods;Food
1469;Fort West Low Fat BBQ Chips;12;Snack Foods;Chips;Snack Foods;Food
1470;Fort West Sugar Cookies;45;Snack Foods;Cookies;Snack Foods;Food
1471;Fort West Chocolate Chip Cookies;45;Snack Foods;Cookies;Snack Foods;Food
1472;Fort West Fudge Cookies;45;Snack Foods;Cookies;Snack Foods;Food
1473;Fort West Fudge Brownies;45;Snack Foods;Cookies;Snack Foods;Food
1474;Fort West Potato Chips;12;Snack Foods;Chips;Snack Foods;Food
1475;Fort West Lemon Cookies;45;Snack Foods;Cookies;Snack Foods;Food
1476;Fort West Graham Crackers;45;Snack Foods;Cookies;Snack Foods;Food
1477;Fort West Cheese Crackers;82;Snack Foods;Crackers;Snack Foods;Food
1478;Fort West Buttered Popcorn;54;Snack Foods;Popcorn;Snack Foods;Food
1479;Fort West No Salt Popcorn;54;Snack Foods;Popcorn;Snack Foods;Food
1480;Fort West Low Fat Popcorn;54;Snack Foods;Popcorn;Snack Foods;Food
1482;Fort West Avocado Dip;83;Snack Foods;Dips;Snack Foods;Food
1483;Fort West Salted Pretzels;46;Snack Foods;Pretzels;Snack Foods;Food
1484;Fort West Cheese Dip;83;Snack Foods;Dips;Snack Foods;Food
1485;Fort West Fondue Mix;83;Snack Foods;Dips;Snack Foods;Food
1486;Fort West Mini Donuts;84;Snack Foods;Donuts;Snack Foods;Food
1487;Fort West Beef Jerky;17;Snack Foods;Dried Meat;Snack Foods;Food
1488;Fort West Chocolate Donuts;84;Snack Foods;Donuts;Snack Foods;Food
1489;Fort West Low Fat Chips;12;Snack Foods;Chips;Snack Foods;Food
1490;Fort West Sesame Crackers;82;Snack Foods;Crackers;Snack Foods;Food
1491;Fort West Frosted Cookies;45;Snack Foods;Cookies;Snack Foods;Food
1492;Fort West Dried Apples;109;Snack Foods;Dried Fruit;Snack Foods;Food
1493;Fort West Apple Fruit Roll;109;Snack Foods;Dried Fruit;Snack Foods;Food
1494;Fort West Strawberry Fruit Roll;109;Snack Foods;Dried Fruit;Snack Foods;Food
1495;Fort West Raspberry Fruit Roll;109;Snack Foods;Dried Fruit;Snack Foods;Food
1496;Fort West Grape Fruit Roll;109;Snack Foods;Dried Fruit;Snack Foods;Food
1497;Fort West Dried Dates;109;Snack Foods;Dried Fruit;Snack Foods;Food
1498;Fort West Raisins;109;Snack Foods;Dried Fruit;Snack Foods;Food
1499;Fort West Golden Raisins;109;Snack Foods;Dried Fruit;Snack Foods;Food
1500;Fort West Dried Apricots;109;Snack Foods;Dried Fruit;Snack Foods;Food
1501;Fort West Frosted Donuts;84;Snack Foods;Donuts;Snack Foods;Food
1502;Gulf Coast Tasty Candy Bar;36;Candy;Chocolate Candy;Snacks;Food
1503;Gulf Coast Mint Chocolate Bar;36;Candy;Chocolate Candy;Snacks;Food
1504;Gulf Coast Malted Milk Balls;36;Candy;Chocolate Candy;Snacks;Food
1505;Gulf Coast Semi-Sweet Chocolate Bar;36;Candy;Chocolate Candy;Snacks;Food
1506;Gulf Coast Bubble Gum;37;Candy;Gum;Snacks;Food
1507;Gulf Coast Spicy Mints;38;Candy;Hard Candy;Snacks;Food
1508;Gulf Coast Mints;38;Candy;Hard Candy;Snacks;Food
1509;Gulf Coast White Chocolate Bar;36;Candy;Chocolate Candy;Snacks;Food
1510;Jardon Ravioli;5;Starchy Foods;Pasta;Starchy Foods;Food
1511;Jardon Manicotti;5;Starchy Foods;Pasta;Starchy Foods;Food
1512;Jardon Spaghetti;5;Starchy Foods;Pasta;Starchy Foods;Food
1513;Jardon Thai Rice;57;Starchy Foods;Rice;Starchy Foods;Food
1514;Jardon Rice Medly;57;Starchy Foods;Rice;Starchy Foods;Food
1515;Top Measure Imported Beer;43;Beer and Wine;Beer;Alcoholic Beverages;Drink
1516;Top Measure Light Wine;44;Beer and Wine;Wine;Alcoholic Beverages;Drink
1517;Top Measure Chardonnay Wine;44;Beer and Wine;Wine;Alcoholic Beverages;Drink
1518;Top Measure Chablis Wine;44;Beer and Wine;Wine;Alcoholic Beverages;Drink
1519;Top Measure Merlot Wine;44;Beer and Wine;Wine;Alcoholic Beverages;Drink
1520;Top Measure Chardonnay;44;Beer and Wine;Wine;Alcoholic Beverages;Drink
1521;Top Measure White Zinfandel Wine;44;Beer and Wine;Wine;Alcoholic Beverages;Drink
1522;Top Measure Light Beer;43;Beer and Wine;Beer;Alcoholic Beverages;Drink
1523;Modell Pumpernickel Bread;27;Bread;Sliced Bread;Baked Goods;Food
1524;Modell White Bread;27;Bread;Sliced Bread;Baked Goods;Food
1525;Modell Rye Bread;27;Bread;Sliced Bread;Baked Goods;Food
1526;Modell English Muffins;26;Bread;Muffins;Baked Goods;Food
1527;Modell Cranberry Muffins;26;Bread;Muffins;Baked Goods;Food
1528;Modell Muffins;26;Bread;Muffins;Baked Goods;Food
1529;Modell Bagels;25;Bread;Bagels;Baked Goods;Food
1530;Modell Blueberry Muffins;26;Bread;Muffins;Baked Goods;Food
1531;Modell Wheat Bread;27;Bread;Sliced Bread;Baked Goods;Food
1532;CDR Sesame Oil;49;Baking Goods;Cooking Oil;Baking Goods;Food
1533;CDR Chunky Peanut Butter;53;Jams and Jellies;Peanut Butter;Baking Goods;Food
1534;CDR Hot Chocolate;51;Hot Beverages;Chocolate;Beverages;Drink
1535;CDR Brown Sugar;50;Baking Goods;Sugar;Baking Goods;Food
1536;CDR White Sugar;50;Baking Goods;Sugar;Baking Goods;Food
1537;CDR French Roast Coffee;90;Hot Beverages;Coffee;Beverages;Drink
1538;CDR Decaf Coffee;90;Hot Beverages;Coffee;Beverages;Drink
1539;CDR Regular Coffee;90;Hot Beverages;Coffee;Beverages;Drink
1540;CDR Vegetable Oil;49;Baking Goods;Cooking Oil;Baking Goods;Food
1541;CDR Corn Oil;49;Baking Goods;Cooking Oil;Baking Goods;Food
1542;CDR Tomato Sauce;48;Baking Goods;Sauces;Baking Goods;Food
1543;CDR Canola Oil;49;Baking Goods;Cooking Oil;Baking Goods;Food
1544;CDR Grape Preserves;33;Jams and Jellies;Preserves;Baking Goods;Food
1545;CDR Columbian Coffee;90;Hot Beverages;Coffee;Beverages;Drink
1546;CDR Strawberry Jelly;31;Jams and Jellies;Jelly;Baking Goods;Food
1547;CDR Pepper;4;Baking Goods;Spices;Baking Goods;Food
1548;CDR Low Fat Apple Butter;33;Jams and Jellies;Preserves;Baking Goods;Food
1549;CDR Salt;4;Baking Goods;Spices;Baking Goods;Food
1550;CDR Apple Butter;33;Jams and Jellies;Preserves;Baking Goods;Food
1551;CDR Oregano;4;Baking Goods;Spices;Baking Goods;Food
1552;CDR Apple Jelly;31;Jams and Jellies;Jelly;Baking Goods;Food
1553;CDR Grape Jam;32;Jams and Jellies;Jam;Baking Goods;Food
1554;CDR Apple Jam;32;Jams and Jellies;Jam;Baking Goods;Food
1555;CDR Strawberry Jam;32;Jams and Jellies;Jam;Baking Goods;Food
1556;CDR Creamy Peanut Butter;53;Jams and Jellies;Peanut Butter;Baking Goods;Food
1557;CDR Strawberry Preserves;33;Jams and Jellies;Preserves;Baking Goods;Food
1558;CDR Extra Chunky Peanut Butter;53;Jams and Jellies;Peanut Butter;Baking Goods;Food
1559;CDR Apple Preserves;33;Jams and Jellies;Preserves;Baking Goods;Food
1560;CDR Grape Jelly;31;Jams and Jellies;Jelly;Baking Goods;Food
